tick,spread,pb2_mid,nav,SMA_10,SMA_20,SMA_50,SMA_100
4305,-5.5,30477.5,30483.0,-3.8,-5.575,-4.22,-6.095
4306,-5.0,30479.0,30484.0,-4.0,-5.25,-4.17,-6.04
4307,-5.5,30478.5,30484.0,-4.0,-5.15,-4.1,-5.99
4308,-2.0,30482.0,30484.0,-3.6,-5.0,-3.93,-5.9
4309,0.5,30484.5,30484.0,-2.9,-4.7,-3.7,-5.745
4310,1.5,30485.5,30484.0,-2.3,-4.225,-3.44,-5.585
4311,-1.0,30483.0,30484.0,-2.3,-3.75,-3.31,-5.46
4312,-2.5,30481.5,30484.0,-2.45,-3.45,-3.23,-5.37
4313,-1.5,30481.5,30483.0,-2.45,-3.175,-3.16,-5.27
4314,-4.5,30479.5,30484.0,-2.55,-3.175,-3.16,-5.165
4315,-2.5,30477.5,30480.0,-2.25,-3.025,-3.15,-5.055
4316,0.5,30484.5,30484.0,-1.7,-2.85,-3.15,-4.945
4317,-1.5,30483.5,30485.0,-1.3,-2.65,-3.1,-4.86
4318,-3.0,30481.0,30484.0,-1.4,-2.5,-3.16,-4.765
4319,-2.5,30481.5,30484.0,-1.7,-2.3,-3.16,-4.665
4320,-0.5,30483.5,30484.0,-1.9,-2.1,-3.2,-4.555
4321,-2.5,30481.5,30484.0,-2.05,-2.175,-3.27,-4.44
4322,-5.5,30478.5,30484.0,-2.35,-2.4,-3.47,-4.355
4323,-8.0,30476.0,30484.0,-3.0,-2.725,-3.72,-4.295
4324,-7.0,30477.0,30484.0,-3.25,-2.9,-3.87,-4.235
4325,-6.5,30476.5,30483.0,-3.65,-2.95,-4.09,-4.175
4326,-7.0,30476.0,30483.0,-4.4,-3.05,-4.3,-4.15
4327,-4.5,30478.5,30483.0,-4.7,-3.0,-4.4,-4.09
4328,-10.0,30472.0,30482.0,-5.4,-3.4,-4.59,-4.1
4329,-9.0,30473.0,30482.0,-6.05,-3.875,-4.76,-4.105
4330,-13.0,30469.0,30482.0,-7.3,-4.6,-4.93,-4.195
4331,-15.5,30466.5,30482.0,-8.6,-5.325,-5.15,-4.31
4332,-15.0,30467.0,30482.0,-9.55,-5.95,-5.32,-4.39
4333,-18.0,30465.0,30483.0,-10.55,-6.775,-5.57,-4.52
4334,-16.5,30465.5,30482.0,-11.5,-7.375,-5.77,-4.63
4335,-16.0,30464.0,30480.0,-12.45,-8.05,-5.9,-4.73
4336,-16.0,30465.0,30481.0,-13.35,-8.875,-5.99,-4.81
4337,-19.5,30462.5,30482.0,-14.85,-9.775,-6.23,-4.935
4338,-19.5,30462.5,30482.0,-15.8,-10.6,-6.52,-5.055
4339,-19.5,30462.5,30482.0,-16.85,-11.45,-6.8,-5.175
4340,-19.5,30462.5,30482.0,-17.5,-12.4,-7.03,-5.275
4341,-18.5,30463.5,30482.0,-17.8,-13.2,-7.19,-5.4
4342,-22.5,30461.5,30484.0,-18.55,-14.05,-7.47,-5.6
4343,-20.0,30464.0,30484.0,-18.75,-14.65,-7.73,-5.765
4344,-16.5,30467.5,30484.0,-18.75,-15.125,-7.97,-5.905
4345,-16.5,30471.5,30488.0,-18.8,-15.625,-8.19,-6.05
4346,-15.5,30469.5,30485.0,-18.75,-16.05,-8.44,-6.17
4347,-12.0,30473.0,30485.0,-18.0,-16.425,-8.57,-6.265
4348,-15.5,30469.5,30485.0,-17.6,-16.7,-8.76,-6.39
4349,-18.5,30469.5,30488.0,-17.5,-17.175,-9.0,-6.555
4350,-11.5,30476.5,30488.0,-16.7,-17.1,-9.14,-6.66
4351,-13.5,30474.5,30488.0,-16.2,-17.0,-9.39,-6.805
4352,-13.5,30474.5,30488.0,-15.3,-16.925,-9.64,-6.93
4353,-14.0,30478.0,30492.0,-14.7,-16.725,-9.89,-7.055
4354,-13.5,30478.5,30492.0,-14.4,-16.575,-10.09,-7.155
4355,-15.5,30476.5,30492.0,-14.3,-16.55,-10.29,-7.255
4356,-14.5,30477.5,30492.0,-14.2,-16.475,-10.48,-7.325
4357,-15.0,30477.0,30492.0,-14.5,-16.25,-10.67,-7.385
4358,-16.0,30478.0,30494.0,-14.55,-16.075,-10.95,-7.44
4359,-14.0,30480.0,30494.0,-14.1,-15.8,-11.24,-7.47
4360,-12.0,30480.0,30492.0,-14.15,-15.425,-11.51,-7.475
4361,-10.5,30479.5,30490.0,-13.85,-15.025,-11.7,-7.505
4362,-12.5,30477.5,30490.0,-13.75,-14.525,-11.9,-7.565
4363,-11.0,30473.0,30484.0,-13.45,-14.075,-12.09,-7.625
4364,-11.5,30472.5,30484.0,-13.25,-13.825,-12.23,-7.695
4365,-7.5,30477.5,30485.0,-12.45,-13.375,-12.33,-7.74
4366,-9.5,30475.5,30485.0,-11.95,-13.075,-12.53,-7.84
4367,-11.0,30477.0,30488.0,-11.55,-13.025,-12.72,-7.91
4368,-8.5,30479.5,30488.0,-10.8,-12.675,-12.83,-7.995
4369,-6.0,30482.0,30488.0,-10.0,-12.05,-12.9,-8.03
4370,-4.5,30482.5,30487.0,-9.25,-11.7,-12.98,-8.09
4371,-11.0,30477.0,30488.0,-9.3,-11.575,-13.15,-8.21
4372,-10.0,30478.0,30488.0,-9.05,-11.4,-13.24,-8.355
4373,-13.5,30474.5,30488.0,-9.3,-11.375,-13.35,-8.535
4374,-13.0,30476.0,30489.0,-9.45,-11.35,-13.47,-8.67
4375,-15.5,30471.5,30487.0,-10.25,-11.35,-13.65,-8.87
4376,-15.5,30472.5,30488.0,-10.85,-11.4,-13.82,-9.06
4377,-18.5,30470.5,30489.0,-11.6,-11.575,-14.1,-9.25
4378,-24.0,30467.0,30491.0,-13.15,-11.975,-14.38,-9.485
4379,-26.0,30464.0,30490.0,-15.15,-12.575,-14.72,-9.74
4380,-24.5,30465.5,30490.0,-17.15,-13.2,-14.95,-9.94
4381,-22.5,30467.5,30490.0,-18.3,-13.8,-15.09,-10.12
4382,-23.0,30466.0,30489.0,-19.6,-14.325,-15.25,-10.285
4383,-23.5,30465.5,30489.0,-20.6,-14.95,-15.36,-10.465
4384,-23.5,30464.5,30488.0,-21.65,-15.55,-15.5,-10.635
4385,-20.0,30468.0,30488.0,-22.1,-16.175,-15.58,-10.74
4386,-19.0,30469.0,30488.0,-22.45,-16.65,-15.64,-10.815
4387,-19.0,30469.0,30488.0,-22.5,-17.05,-15.63,-10.93
4388,-19.0,30469.0,30488.0,-22.0,-17.575,-15.62,-11.07
4389,-21.0,30469.0,30490.0,-21.5,-18.325,-15.65,-11.225
4390,-20.5,30469.5,30490.0,-21.1,-19.125,-15.67,-11.35
4391,-19.5,30469.5,30489.0,-20.8,-19.55,-15.69,-11.44
4392,-26.5,30464.5,30491.0,-21.15,-20.375,-15.77,-11.62
4393,-26.0,30465.0,30491.0,-21.4,-21.0,-15.89,-11.81
4394,-24.5,30466.5,30491.0,-21.5,-21.575,-16.05,-12.01
4395,-23.5,30468.5,30492.0,-21.85,-21.975,-16.19,-12.19
4396,-26.0,30464.0,30490.0,-22.55,-22.5,-16.4,-12.42
4397,-21.0,30467.0,30488.0,-22.75,-22.625,-16.58,-12.575
4398,-24.0,30464.0,30488.0,-23.25,-22.625,-16.75,-12.755
4399,-21.0,30469.0,30490.0,-23.25,-22.375,-16.8,-12.9
4400,-22.5,30469.5,30492.0,-23.45,-22.275,-17.02,-13.08
4401,-19.5,30468.5,30488.0,-23.45,-22.125,-17.14,-13.265
4402,-18.5,30469.5,30488.0,-22.65,-21.9,-17.24,-13.44
4403,-19.0,30475.0,30494.0,-21.95,-21.675,-17.34,-13.615
4404,-16.5,30476.5,30493.0,-21.15,-21.325,-17.4,-13.745
4405,-18.0,30474.0,30492.0,-20.6,-21.225,-17.45,-13.87
4406,-20.5,30469.5,30490.0,-20.05,-21.3,-17.57,-14.025
4407,-17.5,30472.5,30490.0,-19.7,-21.225,-17.62,-14.145
4408,-20.5,30469.5,30490.0,-19.35,-21.3,-17.71,-14.33
4409,-17.0,30467.0,30484.0,-18.95,-21.1,-17.77,-14.505
4410,-18.0,30468.0,30486.0,-18.5,-20.975,-17.89,-14.7
4411,-15.5,30473.5,30489.0,-18.1,-20.775,-17.99,-14.845
4412,-19.0,30467.0,30486.0,-18.15,-20.4,-18.12,-15.01
4413,-22.0,30466.0,30488.0,-18.45,-20.2,-18.34,-15.215
4414,-19.0,30469.0,30488.0,-18.7,-19.925,-18.49,-15.36
4415,-20.0,30473.0,30493.0,-18.9,-19.75,-18.74,-15.535
4416,-20.5,30472.5,30493.0,-18.9,-19.475,-18.96,-15.745
4417,-17.5,30479.5,30497.0,-18.9,-19.3,-19.09,-15.905
4418,-18.0,30478.0,30496.0,-18.65,-19.0,-19.28,-16.055
4419,-20.5,30473.5,30494.0,-19.0,-18.975,-19.57,-16.235
4420,-21.0,30475.0,30496.0,-19.3,-18.9,-19.9,-16.44
4421,-21.0,30471.0,30492.0,-19.85,-18.975,-20.1,-16.625
4422,-24.0,30467.0,30491.0,-20.35,-19.25,-20.38,-16.81
4423,-23.0,30470.0,30493.0,-20.45,-19.45,-20.57,-16.96
4424,-25.0,30467.0,30492.0,-21.05,-19.875,-20.81,-17.14
4425,-19.5,30465.5,30485.0,-21.0,-19.95,-20.89,-17.27
4426,-22.5,30464.5,30487.0,-21.2,-20.05,-21.03,-17.425
4427,-25.0,30463.0,30488.0,-21.95,-20.425,-21.16,-17.63
4428,-27.0,30461.0,30488.0,-22.85,-20.75,-21.22,-17.8
4429,-25.0,30463.0,30488.0,-23.3,-21.15,-21.2,-17.96
4430,-21.5,30466.5,30488.0,-23.35,-21.325,-21.14,-18.045
4431,-20.5,30472.5,30493.0,-23.3,-21.575,-21.1,-18.095
4432,-21.0,30471.0,30492.0,-23.0,-21.675,-21.06,-18.155
4433,-24.0,30468.0,30492.0,-23.1,-21.775,-21.07,-18.215
4434,-23.0,30466.0,30489.0,-22.9,-21.975,-21.06,-18.28
4435,-22.0,30468.0,30490.0,-23.15,-22.075,-21.1,-18.34
4436,-23.5,30470.5,30494.0,-23.25,-22.225,-21.19,-18.415
4437,-21.0,30471.0,30492.0,-22.85,-22.4,-21.23,-18.43
4438,-22.0,30470.0,30492.0,-22.35,-22.6,-21.29,-18.455
4439,-23.5,30470.5,30494.0,-22.2,-22.75,-21.34,-18.495
4440,-24.5,30465.5,30490.0,-22.5,-22.925,-21.42,-18.545
4441,-26.0,30466.0,30492.0,-23.05,-23.175,-21.55,-18.62
4442,-25.5,30465.5,30491.0,-23.5,-23.25,-21.53,-18.65
4443,-26.5,30461.5,30488.0,-23.75,-23.425,-21.54,-18.715
4444,-29.5,30454.5,30484.0,-24.4,-23.65,-21.64,-18.845
4445,-28.0,30456.0,30484.0,-25.0,-24.075,-21.73,-18.96
4446,-24.5,30455.5,30480.0,-25.1,-24.175,-21.7,-19.05
4447,-25.5,30454.5,30480.0,-25.55,-24.2,-21.79,-19.185
4448,-23.0,30455.0,30478.0,-25.65,-24.0,-21.77,-19.26
4449,-26.5,30455.5,30482.0,-25.95,-24.075,-21.88,-19.34
4450,-26.5,30453.5,30480.0,-26.15,-24.325,-21.96,-19.49
4451,-21.0,30457.0,30478.0,-25.65,-24.35,-21.99,-19.565
4452,-21.5,30458.5,30480.0,-25.25,-24.375,-22.05,-19.645
4453,-23.0,30457.0,30480.0,-24.9,-24.325,-22.13,-19.735
4454,-25.5,30454.5,30480.0,-24.5,-24.45,-22.31,-19.855
4455,-25.5,30454.5,30480.0,-24.25,-24.625,-22.46,-19.955
4456,-21.5,30459.5,30481.0,-23.95,-24.525,-22.48,-20.025
4457,-21.0,30457.0,30478.0,-23.5,-24.525,-22.55,-20.085
4458,-25.5,30452.5,30478.0,-23.75,-24.7,-22.65,-20.18
4459,-23.0,30455.0,30478.0,-23.4,-24.675,-22.77,-20.27
4460,-23.5,30456.5,30480.0,-23.1,-24.625,-22.88,-20.385
4461,-21.0,30457.0,30478.0,-23.1,-24.375,-22.99,-20.49
4462,-19.5,30458.5,30478.0,-22.9,-24.075,-23.0,-20.56
4463,-16.0,30459.0,30475.0,-22.2,-23.55,-22.88,-20.61
4464,-18.0,30459.0,30477.0,-21.45,-22.975,-22.86,-20.675
4465,-18.5,30457.5,30476.0,-20.75,-22.5,-22.83,-20.785
4466,-21.0,30455.0,30476.0,-20.7,-22.325,-22.84,-20.9
4467,-18.0,30461.0,30479.0,-20.4,-21.95,-22.85,-20.97
4468,-22.5,30457.5,30480.0,-20.1,-21.925,-22.94,-21.11
4469,-20.0,30463.0,30483.0,-19.8,-21.6,-22.93,-21.25
4470,-22.5,30463.5,30486.0,-19.7,-21.4,-22.96,-21.43
4471,-22.5,30462.5,30485.0,-19.85,-21.475,-22.99,-21.545
4472,-24.0,30460.0,30484.0,-20.3,-21.6,-22.99,-21.685
4473,-26.0,30459.0,30485.0,-21.3,-21.75,-23.05,-21.81
4474,-29.0,30455.0,30484.0,-22.4,-21.925,-23.13,-21.97
4475,-25.5,30459.5,30485.0,-23.1,-21.925,-23.25,-22.07
4476,-25.5,30458.5,30484.0,-23.55,-22.125,-23.31,-22.17
4477,-25.5,30458.5,30484.0,-24.3,-22.35,-23.32,-22.24
4478,-26.0,30456.0,30482.0,-24.65,-22.375,-23.3,-22.26
4479,-23.5,30455.5,30479.0,-25.0,-22.4,-23.27,-22.235
4480,-27.0,30453.0,30480.0,-25.45,-22.575,-23.38,-22.26
4481,-29.0,30452.0,30481.0,-26.1,-22.975,-23.55,-22.325
4482,-32.0,30452.0,30484.0,-26.9,-23.6,-23.77,-22.415
4483,-31.5,30453.5,30485.0,-27.45,-24.375,-23.92,-22.495
4484,-31.5,30454.5,30486.0,-27.7,-25.05,-24.09,-22.575
4485,-30.5,30455.5,30486.0,-28.2,-25.65,-24.26,-22.68
4486,-28.0,30458.0,30486.0,-28.45,-26.0,-24.35,-22.77
4487,-28.0,30454.0,30482.0,-28.7,-26.5,-24.49,-22.86
4488,-29.0,30453.0,30482.0,-29.0,-26.825,-24.63,-22.96
4489,-28.0,30457.0,30485.0,-29.45,-27.225,-24.72,-23.03
4490,-28.0,30456.0,30484.0,-29.55,-27.5,-24.79,-23.105
4491,-27.0,30457.0,30484.0,-29.35,-27.725,-24.81,-23.18
4492,-25.5,30458.5,30484.0,-28.7,-27.8,-24.81,-23.17
4493,-25.5,30459.5,30485.0,-28.1,-27.775,-24.79,-23.165
4494,-21.5,30462.5,30484.0,-27.1,-27.4,-24.63,-23.135
4495,-24.0,30460.0,30484.0,-26.45,-27.325,-24.55,-23.14
4496,-23.0,30461.0,30484.0,-25.95,-27.2,-24.52,-23.11
4497,-27.0,30457.0,30484.0,-25.85,-27.275,-24.55,-23.17
4498,-30.5,30453.5,30484.0,-26.0,-27.5,-24.7,-23.235
4499,-31.0,30453.0,30484.0,-26.3,-27.875,-24.79,-23.335
4500,-34.0,30451.0,30485.0,-26.9,-28.225,-24.94,-23.45
4501,-34.5,30452.5,30487.0,-27.65,-28.5,-25.21,-23.6
4502,-35.5,30451.5,30487.0,-28.65,-28.675,-25.49,-23.77
4503,-33.5,30454.5,30488.0,-29.45,-28.775,-25.7,-23.915
4504,-31.5,30456.5,30488.0,-30.45,-28.775,-25.82,-24.065
4505,-31.5,30457.5,30489.0,-31.2,-28.825,-25.94,-24.2
4506,-34.0,30455.0,30489.0,-32.3,-29.125,-26.19,-24.335
4507,-33.0,30456.0,30489.0,-32.9,-29.375,-26.43,-24.49
4508,-29.5,30459.5,30489.0,-32.8,-29.4,-26.51,-24.58
4509,-32.5,30452.5,30485.0,-32.95,-29.625,-26.7,-24.735
4510,-34.0,30451.0,30485.0,-32.95,-29.925,-26.91,-24.895
4511,-35.0,30450.0,30485.0,-33.0,-30.325,-27.19,-25.09
4512,-35.5,30449.5,30485.0,-33.0,-30.825,-27.51,-25.255
4513,-36.5,30451.5,30488.0,-33.3,-31.375,-27.92,-25.4
4514,-32.0,30454.0,30486.0,-33.35,-31.9,-28.2,-25.53
4515,-33.5,30454.5,30488.0,-33.55,-32.375,-28.5,-25.665
4516,-30.5,30457.5,30488.0,-33.2,-32.75,-28.69,-25.765
4517,-33.5,30454.5,30488.0,-33.25,-33.075,-29.0,-25.925
4518,-32.5,30455.5,30488.0,-33.55,-33.175,-29.2,-26.07
4519,-32.0,30458.0,30490.0,-33.5,-33.225,-29.44,-26.185
4520,-32.5,30455.5,30488.0,-33.35,-33.15,-29.64,-26.3
4521,-32.5,30457.5,30490.0,-33.1,-33.05,-29.84,-26.415
4522,-31.5,30458.5,30490.0,-32.7,-32.85,-29.99,-26.49
4523,-35.5,30456.5,30492.0,-32.6,-32.95,-30.18,-26.615
4524,-36.0,30454.0,30490.0,-33.0,-33.175,-30.32,-26.725
4525,-35.5,30454.5,30490.0,-33.2,-33.375,-30.52,-26.885
4526,-36.0,30453.0,30489.0,-33.75,-33.475,-30.73,-27.02
4527,-36.5,30453.5,30490.0,-34.05,-33.65,-30.95,-27.135
4528,-38.0,30452.0,30490.0,-34.6,-34.075,-31.19,-27.245
4529,-39.5,30450.5,30490.0,-35.35,-34.425,-31.51,-27.39
4530,-41.0,30448.0,30489.0,-36.2,-34.775,-31.79,-27.585
4531,-36.0,30454.0,30490.0,-36.55,-34.825,-31.93,-27.74
4532,-37.0,30454.0,30491.0,-37.1,-34.9,-32.03,-27.9
4533,-39.0,30452.0,30491.0,-37.45,-35.025,-32.18,-28.05
4534,-39.0,30452.0,30491.0,-37.75,-35.375,-32.33,-28.21
4535,-37.0,30454.0,30491.0,-37.9,-35.55,-32.46,-28.36
4536,-37.0,30454.0,30491.0,-38.0,-35.875,-32.64,-28.495
4537,-36.0,30455.0,30491.0,-37.95,-36.0,-32.8,-28.645
4538,-39.5,30451.5,30491.0,-38.1,-36.35,-33.01,-28.82
4539,-39.5,30452.5,30492.0,-38.1,-36.725,-33.24,-28.98
4540,-40.0,30452.0,30492.0,-38.0,-37.1,-33.48,-29.135
4541,-42.5,30448.5,30491.0,-38.65,-37.6,-33.79,-29.3
4542,-44.5,30445.5,30490.0,-39.4,-38.25,-34.17,-29.49
4543,-44.5,30441.5,30486.0,-39.95,-38.7,-34.55,-29.67
4544,-44.0,30442.0,30486.0,-40.45,-39.1,-35.0,-29.815
4545,-46.5,30440.5,30487.0,-41.4,-39.65,-35.45,-30.0
4546,-49.5,30436.5,30486.0,-42.65,-40.325,-35.98,-30.25
4547,-51.5,30432.5,30484.0,-44.2,-41.075,-36.47,-30.51
4548,-49.5,30428.5,30478.0,-45.2,-41.65,-36.85,-30.775
4549,-48.5,30427.5,30476.0,-46.1,-42.1,-37.2,-30.995
4550,-52.0,30425.0,30477.0,-47.3,-42.65,-37.56,-31.25
4551,-52.0,30424.0,30476.0,-48.25,-43.45,-37.91,-31.56
4552,-53.0,30423.0,30476.0,-49.1,-44.25,-38.26,-31.875
4553,-52.0,30426.0,30478.0,-49.85,-44.9,-38.63,-32.165
4554,-53.0,30430.0,30483.0,-50.75,-45.6,-39.06,-32.44
4555,-51.5,30430.5,30482.0,-51.25,-46.325,-39.46,-32.7
4556,-51.0,30433.0,30484.0,-51.4,-47.025,-39.8,-32.995
4557,-49.0,30435.0,30484.0,-51.15,-47.675,-40.12,-33.275
4558,-52.5,30434.5,30487.0,-51.45,-48.325,-40.58,-33.545
4559,-50.5,30436.5,30487.0,-51.65,-48.875,-40.94,-33.82
4560,-52.0,30434.0,30486.0,-51.65,-49.475,-41.3,-34.105
4561,-55.0,30432.0,30487.0,-51.95,-50.1,-41.7,-34.445
4562,-51.0,30435.0,30486.0,-51.75,-50.425,-42.01,-34.76
4563,-55.5,30435.5,30491.0,-52.1,-50.975,-42.39,-35.155
4564,-53.0,30438.0,30491.0,-52.1,-51.425,-42.81,-35.505
4565,-56.0,30434.0,30490.0,-52.55,-51.9,-43.26,-35.88
4566,-57.0,30433.0,30490.0,-53.15,-52.275,-43.79,-36.24
4567,-56.5,30432.5,30489.0,-53.9,-52.525,-44.25,-36.625
4568,-55.0,30433.0,30488.0,-54.15,-52.8,-44.7,-36.95
4569,-57.0,30432.0,30489.0,-54.8,-53.225,-45.2,-37.32
4570,-53.5,30436.5,30490.0,-54.95,-53.3,-45.62,-37.63
4571,-53.0,30434.0,30487.0,-54.75,-53.35,-46.03,-37.935
4572,-49.5,30439.5,30489.0,-54.6,-53.175,-46.39,-38.19
4573,-52.5,30434.5,30487.0,-54.3,-53.2,-46.73,-38.455
4574,-55.5,30433.5,30489.0,-54.55,-53.325,-47.12,-38.72
4575,-60.5,30429.5,30490.0,-55.0,-53.775,-47.62,-39.07
4576,-61.0,30429.0,30490.0,-55.4,-54.275,-48.12,-39.425
4577,-60.0,30430.0,30490.0,-55.75,-54.825,-48.59,-39.77
4578,-61.5,30430.5,30492.0,-56.4,-55.275,-49.06,-40.125
4579,-61.5,30430.5,30492.0,-56.85,-55.825,-49.5,-40.505
4580,-61.0,30433.0,30494.0,-57.6,-56.275,-49.9,-40.845
4581,-57.5,30436.5,30494.0,-58.05,-56.4,-50.33,-41.13
4582,-56.0,30438.0,30494.0,-58.7,-56.65,-50.71,-41.37
4583,-59.0,30439.0,30498.0,-59.35,-56.825,-51.11,-41.645
4584,-60.5,30437.5,30498.0,-59.85,-57.2,-51.54,-41.935
4585,-61.0,30437.0,30498.0,-59.9,-57.45,-52.02,-42.24
4586,-60.5,30435.5,30496.0,-59.85,-57.625,-52.49,-42.565
4587,-59.5,30435.5,30495.0,-59.8,-57.775,-52.96,-42.88
4588,-62.0,30433.0,30495.0,-59.85,-58.125,-53.41,-43.21
4589,-61.5,30433.5,30495.0,-59.85,-58.35,-53.85,-43.545
4590,-59.0,30436.0,30495.0,-59.65,-58.625,-54.23,-43.855
4591,-59.5,30435.5,30495.0,-59.85,-58.95,-54.57,-44.18
4592,-57.5,30437.5,30495.0,-60.0,-59.35,-54.83,-44.5
4593,-53.5,30438.5,30492.0,-59.45,-59.4,-55.01,-44.78
4594,-53.0,30439.0,30492.0,-58.7,-59.275,-55.19,-45.095
4595,-55.0,30437.0,30492.0,-58.1,-59.0,-55.36,-45.405
4596,-54.5,30436.5,30491.0,-57.5,-58.675,-55.46,-45.72
4597,-56.0,30434.0,30490.0,-57.15,-58.475,-55.55,-46.01
4598,-57.0,30431.0,30488.0,-56.65,-58.25,-55.7,-46.275
4599,-54.5,30435.5,30490.0,-55.95,-57.9,-55.82,-46.51
4600,-56.5,30433.5,30490.0,-55.7,-57.675,-55.91,-46.735
4601,-53.5,30441.5,30495.0,-55.1,-57.475,-55.94,-46.925
4602,-52.0,30443.0,30495.0,-54.55,-57.275,-55.92,-47.09
4603,-54.0,30441.0,30495.0,-54.6,-57.025,-55.96,-47.295
4604,-55.5,30440.5,30496.0,-54.85,-56.775,-56.01,-47.535
4605,-54.0,30443.0,30497.0,-54.75,-56.425,-56.06,-47.76
4606,-50.5,30446.5,30497.0,-54.35,-55.925,-56.05,-47.925
4607,-45.5,30451.5,30497.0,-53.3,-55.225,-55.98,-48.05
4608,-47.0,30449.0,30496.0,-52.3,-54.475,-55.87,-48.225
4609,-47.5,30448.5,30496.0,-51.6,-53.775,-55.81,-48.375
4610,-47.0,30450.0,30497.0,-50.65,-53.175,-55.71,-48.505
4611,-48.5,30447.5,30496.0,-50.15,-52.625,-55.58,-48.64
4612,-48.5,30447.5,30496.0,-49.8,-52.175,-55.53,-48.77
4613,-49.5,30446.5,30496.0,-49.35,-51.975,-55.41,-48.9
4614,-49.0,30446.0,30495.0,-48.7,-51.775,-55.33,-49.07
4615,-55.0,30440.0,30495.0,-48.8,-51.775,-55.31,-49.285
4616,-51.5,30442.5,30494.0,-48.9,-51.625,-55.2,-49.495
4617,-51.5,30442.5,30494.0,-49.5,-51.4,-55.1,-49.675
4618,-50.0,30445.0,30495.0,-49.8,-51.05,-55.0,-49.85
4619,-49.5,30446.5,30496.0,-50.0,-50.8,-54.85,-50.025
4620,-52.0,30444.0,30496.0,-50.5,-50.575,-54.82,-50.22
4621,-55.0,30441.0,30496.0,-51.15,-50.65,-54.86,-50.445
4622,-53.5,30440.5,30494.0,-51.65,-50.725,-54.94,-50.665
4623,-53.0,30441.0,30494.0,-52.0,-50.675,-54.95,-50.84
4624,-50.0,30444.0,30494.0,-52.1,-50.4,-54.84,-50.98
4625,-50.5,30443.5,30494.0,-51.65,-50.225,-54.64,-51.13
4626,-51.5,30442.5,30494.0,-51.65,-50.275,-54.45,-51.285
4627,-49.0,30445.0,30494.0,-51.4,-50.45,-54.23,-51.41
4628,-50.5,30443.5,30494.0,-51.45,-50.625,-54.01,-51.535
4629,-52.0,30442.0,30494.0,-51.7,-50.85,-53.82,-51.66
4630,-52.5,30441.5,30494.0,-51.75,-51.125,-53.65,-51.775
4631,-57.5,30436.5,30494.0,-52.0,-51.575,-53.65,-51.99
4632,-55.0,30439.0,30494.0,-52.15,-51.9,-53.63,-52.17
4633,-57.5,30435.5,30493.0,-52.6,-52.3,-53.6,-52.355
4634,-59.5,30427.5,30487.0,-53.55,-52.825,-53.58,-52.56
4635,-61.5,30423.5,30485.0,-54.65,-53.15,-53.59,-52.805
4636,-61.0,30424.0,30485.0,-55.6,-53.625,-53.6,-53.045
4637,-63.5,30420.5,30484.0,-57.05,-54.225,-53.68,-53.32
4638,-67.0,30417.0,30484.0,-58.7,-55.075,-53.78,-53.595
4639,-68.5,30415.5,30484.0,-60.35,-56.025,-53.92,-53.885
4640,-68.0,30418.0,30486.0,-61.9,-56.825,-54.1,-54.165
4641,-70.5,30415.5,30486.0,-63.2,-57.6,-54.32,-54.445
4642,-70.0,30415.0,30485.0,-64.7,-58.425,-54.57,-54.7
4643,-70.0,30418.0,30488.0,-65.95,-59.275,-54.9,-54.955
4644,-68.5,30417.5,30486.0,-66.85,-60.2,-55.21,-55.2
4645,-66.0,30417.0,30483.0,-67.3,-60.975,-55.43,-55.395
4646,-68.5,30418.5,30487.0,-68.05,-61.825,-55.71,-55.585
4647,-70.0,30416.0,30486.0,-68.7,-62.875,-55.99,-55.77
4648,-71.0,30415.0,30486.0,-69.1,-63.9,-56.27,-55.985
4649,-69.0,30417.0,30486.0,-69.15,-64.75,-56.56,-56.19
4650,-65.5,30419.5,30485.0,-68.9,-65.4,-56.74,-56.325
4651,-67.5,30416.5,30484.0,-68.6,-65.9,-57.02,-56.48
4652,-68.5,30415.5,30484.0,-68.45,-66.575,-57.35,-56.635
4653,-68.5,30415.5,30484.0,-68.3,-67.125,-57.64,-56.8
4654,-69.0,30414.0,30483.0,-68.35,-67.6,-57.91,-56.96
4655,-68.5,30414.5,30483.0,-68.6,-67.95,-58.2,-57.13
4656,-69.5,30412.5,30482.0,-68.7,-68.375,-58.58,-57.315
4657,-67.5,30414.5,30482.0,-68.45,-68.575,-59.02,-57.5
4658,-72.0,30412.0,30484.0,-68.55,-68.825,-59.52,-57.695
4659,-74.5,30409.5,30484.0,-69.1,-69.125,-60.06,-57.935
4660,-76.0,30410.0,30486.0,-70.15,-69.525,-60.64,-58.175
4661,-73.5,30411.5,30485.0,-70.75,-69.675,-61.14,-58.36
4662,-74.0,30413.0,30487.0,-71.3,-69.875,-61.65,-58.59
4663,-77.0,30409.0,30486.0,-72.15,-70.225,-62.2,-58.805
4664,-74.5,30408.5,30483.0,-72.7,-70.525,-62.71,-59.02
4665,-74.0,30414.0,30488.0,-73.25,-70.925,-63.09,-59.2
4666,-72.0,30416.0,30488.0,-73.5,-71.1,-63.5,-59.35
4667,-72.5,30415.5,30488.0,-74.0,-71.225,-63.92,-59.51
4668,-70.5,30417.5,30488.0,-73.85,-71.2,-64.33,-59.665
4669,-72.5,30415.5,30488.0,-73.65,-71.375,-64.79,-59.82
4670,-72.0,30416.0,30488.0,-73.25,-71.7,-65.19,-60.005
4671,-71.5,30414.5,30486.0,-73.05,-71.9,-65.52,-60.19
