tick,spread
507800,29.0
507900,28.5
508000,24.0
508100,24.0
508200,22.5
508300,21.0
508400,22.0
508500,20.0
508600,21.0
508700,19.0
508800,23.5
508900,22.5
509000,23.0
509100,23.5
509200,24.5
509300,24.5
509400,21.5
509500,20.0
509600,23.0
509700,19.5
509800,22.0
509900,20.5
510000,22.5
510100,23.0
510200,23.0
510300,22.5
510400,23.5
510500,24.0
510600,23.5
510700,20.5
510800,24.0
510900,22.5
511000,25.5
511100,24.0
511200,21.5
511300,15.5
511400,18.5
511500,17.0
511600,20.5
511700,20.5
511800,22.0
511900,21.0
512000,20.5
512100,20.0
512200,21.5
512300,23.0
512400,25.0
512500,26.5
512600,27.5
512700,26.0
512800,26.0
512900,21.5
513000,24.5
513100,21.0
513200,20.5
513300,20.5
513400,23.0
513500,21.5
513600,19.5
513700,21.5
513800,22.5
513900,23.5
514000,26.5
514100,22.0
514200,22.5
514300,22.0
514400,24.5
514500,25.0
514600,28.0
514700,27.0
514800,24.5
514900,26.5
515000,28.5
515100,29.0
515200,28.5
515300,28.5
515400,29.0
515500,31.5
515600,31.0
515700,30.0
515800,29.5
515900,34.0
516000,36.5
516100,34.5
516200,33.0
516300,34.0
516400,32.5
516500,31.5
516600,29.0
516700,28.5
516800,31.0
516900,34.0
517000,31.5
517100,31.0
517200,28.5
517300,28.5
517400,28.0
517500,26.0
517600,28.0
517700,30.5
517800,31.0
517900,31.5
518000,26.5
518100,29.0
518200,27.0
518300,27.0
518400,31.0
518500,28.5
518600,29.5
518700,31.0
518800,25.5
518900,26.0
519000,27.5
519100,29.0
519200,29.5
519300,29.5
519400,28.5
519500,24.5
519600,28.5
519700,28.5
519800,29.5
519900,25.5
520000,24.5
520100,24.0
520200,29.0
520300,27.0
520400,25.0
520500,26.5
520600,24.0
520700,21.5
520800,23.0
520900,23.5
521000,19.5
521100,20.0
521200,19.5
521300,22.0
521400,24.5
521500,21.0
521600,26.0
521700,28.5
521800,30.5
521900,31.5
522000,30.5
522100,30.0
522200,29.5
522300,29.5
522400,23.5
522500,19.5
522600,18.5
522700,18.0
522800,20.5
522900,20.0
523000,18.5
523100,18.5
523200,20.5
523300,15.0
523400,15.5
523500,17.0
523600,18.0
523700,18.0
523800,14.0
523900,15.5
524000,15.5
524100,19.0
524200,17.5
524300,18.5
524400,20.0
524500,20.5
524600,16.5
524700,18.0
524800,20.0
524900,20.0
525000,23.5
525100,24.5
525200,23.5
525300,28.0
525400,24.0
525500,25.5
525600,28.0
525700,26.0
525800,24.5
525900,28.0
526000,27.5
526100,25.0
526200,27.5
526300,26.5
526400,24.0
526500,22.5
526600,23.5
526700,24.5
526800,24.0
526900,25.0
527000,25.0
527100,26.5
527200,22.0
527300,25.0
527400,24.5
527500,26.0
527600,28.0
527700,27.5
527800,27.0
527900,29.0
528000,25.5
528100,27.5
528200,29.0
528300,28.5
528400,25.5
528500,27.5
528600,30.5
528700,30.0
528800,33.0
528900,36.0
529000,35.0
529100,34.0
529200,34.5
529300,32.5
529400,35.5
529500,39.5
529600,40.5
529700,39.5
529800,42.5
529900,43.5
530000,40.5
530100,34.0
530200,35.5
530300,33.5
530400,36.0
530500,39.0
530600,34.0
530700,34.0
530800,34.5
530900,36.0
531000,36.5
531100,37.0
531200,36.5
531300,38.0
531400,36.5
531500,33.0
531600,35.0
531700,37.5
531800,32.0
531900,36.5
532000,39.0
532100,40.0
532200,38.5
532300,37.0
532400,40.0
532500,32.0
532600,34.0
532700,27.5
532800,30.0
532900,28.5
533000,29.5
533100,31.5
533200,32.0
533300,32.5
533400,32.5
533500,35.0
533600,37.5
533700,35.5
533800,32.5
533900,30.0
534000,33.5
534100,33.0
534200,34.5
534300,32.5
534400,33.5
534500,35.0
534600,35.5
534700,36.0
534800,31.5
534900,31.0
535000,33.5
535100,31.0
535200,28.0
535300,29.5
535400,27.5
535500,27.5
535600,26.0
535700,28.0
535800,28.0
535900,29.5
536000,31.0
536100,31.0
536200,32.0
536300,33.5
536400,34.0
536500,39.5
536600,36.5
536700,37.5
536800,40.0
536900,39.5
537000,37.5
537100,38.5
537200,37.0
537300,40.5
537400,39.0
537500,42.5
537600,42.0
537700,41.5
537800,41.5
537900,42.5
538000,41.0
538100,41.0
538200,40.5
538300,45.0
538400,48.0
538500,44.0
538600,47.0
538700,44.0
538800,48.5
538900,46.5
539000,45.5
539100,46.5
539200,45.5
539300,48.0
539400,48.5
539500,47.5
539600,47.5
539700,48.0
539800,53.5
539900,54.5
540000,54.0
540100,57.5
540200,54.0
540300,56.5
540400,56.5
540500,55.5
540600,54.5
540700,53.5
540800,52.0
540900,52.0
541000,48.0
541100,47.5
541200,43.5
541300,43.0
541400,41.5
541500,42.0
541600,42.5
541700,45.0
541800,45.0
541900,45.5
542000,43.0
542100,43.5
542200,46.0
542300,41.5
542400,37.5
542500,39.0
542600,41.0
542700,39.5
542800,43.5
542900,42.0
543000,40.0
543100,41.0
543200,40.5
543300,41.0
543400,39.5
543500,40.0
543600,38.0
543700,38.5
543800,38.5
543900,36.0
544000,36.5
544100,38.5
544200,40.0
544300,39.5
544400,40.5
544500,39.0
544600,43.5
544700,42.5
544800,39.0
544900,40.5
545000,42.5
545100,42.0
545200,43.5
545300,46.0
545400,46.5
545500,46.0
545600,43.0
545700,42.5
545800,43.5
545900,43.0
546000,41.0
546100,42.0
546200,42.5
546300,41.5
546400,44.5
546500,41.0
546600,43.0
546700,41.5
546800,40.0
546900,38.5
547000,38.5
547100,41.5
547200,43.5
547300,44.0
547400,46.0
547500,45.5
547600,47.5
547700,44.5
547800,44.0
547900,47.0
548000,47.5
548100,47.0
548200,47.0
548300,45.0
548400,46.5
548500,44.5
548600,49.0
548700,49.0
548800,48.0
548900,49.5
549000,47.0
549100,47.0
549200,45.5
549300,47.5
549400,46.0
549500,45.5
549600,45.0
549700,43.0
549800,40.0
549900,43.5
550000,45.0
550100,43.5
550200,40.0
550300,40.5
550400,44.0
550500,44.0
550600,44.0
550700,45.0
550800,42.0
550900,45.0
551000,46.0
551100,46.0
551200,45.0
551300,46.5
551400,46.0
551500,47.5
551600,50.5
551700,46.0
551800,52.0
551900,48.5
552000,47.5
552100,50.5
552200,51.0
552300,47.0
552400,48.5
552500,48.0
552600,49.5
552700,53.5
552800,50.0
552900,52.5
553000,53.0
553100,49.0
553200,50.5
553300,51.5
553400,53.5
553500,50.0
553600,49.5
553700,47.5
553800,50.0
553900,43.5
554000,41.5
554100,43.5
554200,41.0
554300,43.0
554400,43.5
554500,40.0
554600,38.5
554700,40.5
554800,38.5
554900,35.0
555000,34.5
555100,37.5
555200,38.5
555300,37.5
555400,39.0
555500,41.5
555600,43.0
555700,42.5
555800,43.0
555900,43.0
556000,41.5
556100,43.0
556200,43.0
556300,42.5
556400,45.5
556500,40.5
556600,38.5
556700,37.5
556800,39.0
556900,41.0
557000,43.0
557100,39.5
557200,37.5
557300,35.5
557400,36.0
557500,37.5
557600,34.5
557700,37.5
557800,37.0
557900,35.0
558000,36.5
558100,36.0
558200,37.0
558300,35.5
558400,34.0
558500,32.0
558600,34.0
558700,35.5
558800,37.0
558900,38.0
559000,37.5
559100,37.0
559200,35.0
559300,37.0
559400,32.5
559500,33.5
559600,33.5
559700,31.0
559800,29.0
559900,30.5
560000,28.5
560100,29.5
560200,28.5
560300,28.5
560400,27.5
560500,28.5
560600,33.0
560700,32.5
560800,33.5
560900,32.0
561000,32.5
561100,33.0
561200,29.0
561300,30.5
561400,31.5
561500,28.0
561600,31.5
561700,29.0
561800,30.0
561900,28.0
562000,27.0
562100,31.0
562200,29.5
562300,30.5
562400,33.0
562500,27.5
562600,27.5
562700,29.5
562800,31.0
562900,27.5
563000,26.0
563100,32.0
563200,38.5
563300,36.5
563400,34.0
563500,32.0
563600,31.5
563700,35.5
563800,34.5
563900,31.5
564000,34.0
564100,34.5
564200,35.0
564300,35.0
564400,33.0
564500,31.5
564600,35.5
564700,33.5
564800,33.5
564900,30.0
565000,34.5
565100,32.0
565200,29.5
565300,34.0
565400,34.0
565500,35.5
565600,35.0
565700,35.5
565800,31.0
565900,29.5
566000,33.5
566100,34.5
566200,37.5
566300,37.0
566400,38.0
566500,34.0
566600,29.5
566700,29.0
566800,31.5
566900,32.0
567000,32.5
567100,32.5
567200,33.5
567300,29.0
567400,30.5
567500,28.5
567600,28.0
567700,28.5
567800,25.0
567900,25.5
568000,28.5
568100,29.0
568200,29.0
568300,25.5
568400,24.5
568500,22.5
568600,22.0
568700,21.5
568800,23.5
568900,25.5
569000,23.0
569100,22.5
569200,25.5
569300,27.5
569400,28.5
569500,24.0
569600,22.5
569700,24.5
569800,22.5
569900,29.5
570000,31.5
570100,30.5
570200,32.0
570300,29.5
570400,32.0
570500,34.5
570600,33.5
570700,37.0
570800,35.5
570900,33.0
571000,31.0
571100,30.0
571200,27.5
571300,28.5
571400,30.5
571500,32.0
571600,34.5
571700,33.0
571800,33.0
571900,28.5
572000,31.0
572100,30.5
572200,34.5
572300,38.5
572400,37.5
572500,35.5
572600,33.5
572700,35.0
572800,32.5
572900,28.5
573000,28.5
573100,28.5
573200,26.5
573300,32.5
573400,30.0
573500,30.5
573600,27.0
573700,30.0
573800,29.5
573900,33.0
574000,31.5
574100,32.0
574200,33.5
574300,32.5
574400,32.5
574500,28.5
574600,29.5
574700,32.5
574800,33.0
574900,34.5
575000,35.5
575100,35.5
575200,35.5
575300,35.5
575400,34.0
575500,31.5
575600,34.0
575700,33.5
575800,33.0
575900,37.0
576000,35.5
576100,36.5
576200,39.0
576300,40.5
576400,39.5
576500,39.0
576600,40.0
576700,40.0
576800,40.5
576900,42.0
577000,47.0
577100,46.0
577200,48.0
577300,49.5
577400,54.0
577500,51.5
577600,53.5
577700,54.5
577800,51.5
577900,52.0
578000,51.5
578100,55.0
578200,51.5
578300,56.5
578400,52.5
578500,55.0
578600,54.0
578700,54.0
578800,53.5
578900,55.0
579000,54.5
579100,54.5
579200,55.5
579300,50.5
579400,53.0
579500,52.5
579600,48.0
579700,48.5
579800,52.5
579900,54.0
580000,52.0
580100,51.5
580200,54.5
580300,52.5
580400,54.5
580500,52.5
580600,50.5
580700,49.0
580800,43.5
580900,44.0
581000,43.5
581100,41.5
581200,41.0
581300,39.5
581400,41.5
581500,42.5
581600,39.5
581700,38.5
581800,41.0
581900,39.5
582000,42.0
582100,41.0
582200,40.0
582300,42.0
582400,46.5
582500,45.0
582600,46.5
582700,46.0
582800,45.5
582900,47.0
583000,48.5
583100,45.0
583200,43.5
583300,43.5
583400,45.5
583500,47.5
583600,46.0
583700,46.5
583800,48.0
583900,42.5
584000,44.5
584100,44.0
584200,43.5
584300,42.0
584400,44.5
584500,46.5
584600,51.0
584700,53.0
584800,47.5
584900,48.0
585000,49.5
585100,49.0
585200,50.0
585300,51.5
585400,51.0
585500,51.0
585600,47.0
585700,50.5
585800,50.0
585900,48.5
586000,50.5
586100,50.5
586200,56.0
586300,56.5
586400,56.0
586500,56.5
586600,52.5
586700,52.5
586800,54.5
586900,55.5
587000,54.0
587100,51.0
587200,56.0
587300,55.5
587400,60.0
587500,59.5
587600,61.0
587700,63.5
587800,60.0
587900,60.5
588000,59.5
588100,57.0
588200,55.0
588300,51.0
588400,49.5
588500,49.5
588600,52.5
588700,51.5
588800,52.5
588900,55.5
589000,54.5
589100,51.0
589200,51.0
589300,52.5
589400,53.5
589500,50.0
589600,52.0
589700,54.0
589800,56.5
589900,57.5
590000,58.0
590100,56.5
590200,55.5
590300,58.5
590400,56.0
590500,59.5
590600,56.5
590700,58.5
590800,60.0
590900,63.5
591000,63.0
591100,66.0
591200,66.0
591300,70.5
591400,71.0
591500,70.5
591600,70.0
591700,70.5
591800,71.0
591900,69.0
592000,64.0
592100,58.5
592200,58.0
592300,56.0
592400,55.0
592500,56.0
592600,51.5
592700,47.5
592800,46.5
592900,45.5
593000,47.5
593100,52.5
593200,52.0
593300,56.5
593400,56.5
593500,57.5
593600,57.0
593700,58.0
593800,59.5
593900,63.0
594000,59.5
594100,59.5
594200,58.0
594300,58.0
594400,60.5
594500,56.5
594600,62.0
594700,60.0
594800,62.5
594900,61.5
595000,58.0
595100,59.5
595200,59.5
595300,57.5
595400,60.5
595500,57.5
595600,58.5
595700,56.0
595800,59.5
595900,58.0
596000,57.0
596100,58.5
596200,56.5
596300,54.5
596400,55.0
596500,57.5
596600,57.5
596700,53.5
596800,55.0
596900,55.0
597000,54.0
597100,55.5
597200,53.5
597300,50.0
597400,49.0
597500,47.5
597600,48.5
597700,47.0
597800,48.5
597900,48.5
598000,49.0
598100,52.0
598200,49.0
598300,49.0
598400,49.5
598500,48.0
598600,48.5
598700,43.5
598800,46.0
598900,45.0
599000,41.5
599100,40.5
599200,39.0
599300,35.5
599400,36.5
599500,36.0
599600,35.0
599700,36.0
599800,32.5
599900,35.5
600000,32.0
600100,30.5
600200,27.5
600300,27.5
600400,22.5
600500,21.5
600600,21.0
600700,19.0
600800,18.5
600900,19.0
601000,18.5
601100,16.5
601200,15.5
601300,14.5
601400,15.5
601500,13.0
601600,12.0
601700,13.5
601800,15.5
601900,8.5
602000,10.0
602100,8.5
602200,10.0
602300,9.5
602400,11.0
602500,15.5
602600,15.5
602700,16.0
602800,19.5
602900,16.5
603000,19.5
603100,22.0
603200,23.0
603300,20.5
603400,21.5
603500,20.0
603600,19.0
603700,18.5
603800,19.5
603900,16.5
604000,19.5
604100,14.0
604200,16.5
604300,17.5
604400,19.5
604500,22.0
604600,24.0
604700,24.5
604800,24.0
604900,28.5
605000,29.5
605100,26.0
605200,26.5
605300,29.0
605400,29.0
605500,34.5
605600,33.5
605700,32.0
605800,32.0
605900,33.5
606000,36.5
606100,35.5
606200,35.0
606300,34.5
606400,39.0
606500,40.5
606600,40.5
606700,44.5
606800,43.5
606900,42.0
607000,39.0
607100,37.5
607200,40.0
607300,37.5
607400,40.5
607500,34.0
607600,33.0
607700,32.5
607800,29.5
607900,30.0
608000,33.0
608100,31.0
608200,31.0
608300,33.0
608400,29.5
608500,31.5
608600,28.5
608700,30.0
608800,32.0
608900,28.5
609000,26.5
609100,26.5
609200,24.5
609300,22.5
609400,24.5
609500,25.5
609600,27.5
609700,27.0
609800,24.0
609900,26.5
610000,29.5
610100,30.0
610200,31.5
610300,29.5
610400,25.5
610500,27.0
610600,29.0
610700,31.5
610800,28.0
610900,27.0
611000,26.5
611100,28.0
611200,25.5
611300,24.5
611400,22.5
611500,19.0
611600,18.0
611700,23.0
611800,22.0
611900,24.5
612000,24.0
612100,26.0
612200,29.5
612300,31.0
612400,30.5
612500,32.5
612600,36.5
612700,37.0
612800,40.5
612900,40.5
613000,39.0
613100,42.0
613200,40.0
613300,41.0
613400,40.5
613500,44.5
613600,42.0
613700,40.5
613800,36.0
613900,38.5
614000,37.0
614100,36.5
614200,40.5
614300,37.0
614400,38.0
614500,38.0
614600,37.0
614700,38.0
614800,32.5
614900,31.5
615000,32.0
615100,30.0
615200,34.0
615300,34.5
615400,35.5
615500,38.5
615600,36.0
615700,34.5
615800,34.5
615900,37.5
616000,37.5
616100,34.0
616200,38.0
616300,37.5
616400,36.5
616500,36.0
616600,36.5
616700,39.5
616800,35.5
616900,38.5
617000,38.5
617100,38.5
617200,37.5
617300,39.5
617400,37.0
617500,35.5
617600,34.0
617700,33.0
617800,30.0
617900,30.5
618000,29.0
618100,25.5
618200,25.5
618300,25.5
618400,27.5
618500,29.0
618600,31.5
618700,31.5
618800,28.0
618900,28.0
619000,29.0
619100,28.0
619200,28.0
619300,28.5
619400,27.5
619500,29.5
619600,30.0
619700,26.5
619800,30.0
619900,26.5
620000,27.0
620100,27.5
620200,26.5
620300,25.0
620400,26.5
620500,24.0
620600,26.5
620700,30.5
620800,34.0
620900,32.5
621000,32.5
621100,30.0
621200,27.0
621300,29.5
621400,24.0
621500,24.5
621600,22.5
621700,25.5
621800,21.0
621900,19.5
622000,20.5
622100,19.5
622200,20.5
622300,16.5
622400,23.5
622500,19.5
622600,24.5
622700,25.5
622800,27.0
622900,29.5
623000,27.5
623100,29.5
623200,26.5
623300,26.5
623400,25.0
623500,24.0
623600,23.0
623700,21.0
623800,19.0
623900,20.5
624000,22.5
624100,24.0
624200,21.5
624300,25.0
624400,24.5
624500,26.5
624600,27.5
624700,27.5
624800,25.0
624900,25.0
625000,25.5
625100,25.0
625200,26.5
625300,24.0
625400,26.0
625500,25.0
625600,25.5
625700,24.5
625800,25.5
625900,28.5
626000,30.5
626100,31.5
626200,31.5
626300,31.5
626400,29.0
626500,29.5
626600,34.0
626700,32.0
626800,34.5
626900,31.5
627000,32.5
627100,32.0
627200,29.0
627300,32.5
627400,35.5
627500,34.5
627600,34.5
627700,35.0
627800,34.0
627900,35.0
628000,34.5
628100,34.5
628200,32.5
628300,34.5
628400,32.5
628500,32.5
628600,30.5
628700,33.0
628800,33.0
628900,28.5
629000,30.0
629100,28.0
629200,30.5
629300,27.5
629400,29.0
629500,26.0
629600,27.0
629700,27.5
629800,25.0
629900,27.5
630000,26.5
630100,25.0
630200,27.5
630300,28.5
630400,31.5
630500,29.5
630600,28.0
630700,26.5
630800,25.0
630900,32.5
631000,30.5
631100,31.0
631200,34.0
631300,34.5
631400,34.5
631500,36.5
631600,36.5
631700,38.0
631800,38.5
631900,40.5
632000,39.5
632100,40.5
632200,36.0
632300,35.5
632400,32.0
632500,33.0
632600,30.5
632700,32.5
632800,27.0
632900,26.5
633000,26.5
633100,23.5
633200,25.0
633300,25.0
633400,23.5
633500,23.0
633600,24.5
633700,24.0
633800,18.5
633900,23.0
634000,25.0
634100,27.5
634200,28.5
634300,25.0
634400,29.0
634500,30.5
634600,28.0
634700,31.5
634800,33.0
634900,31.0
635000,31.0
635100,28.5
635200,19.0
635300,21.5
635400,21.0
635500,20.0
635600,17.5
635700,17.5
635800,18.5
635900,16.0
636000,13.5
636100,16.0
636200,17.5
636300,16.0
636400,15.5
636500,13.5
636600,16.5
636700,17.0
636800,19.5
636900,20.0
637000,19.5
637100,21.5
637200,22.5
637300,18.5
637400,18.0
637500,19.5
637600,21.0
637700,21.5
637800,21.5
637900,18.5
638000,20.5
638100,23.5
638200,22.0
638300,23.5
638400,20.5
638500,19.5
638600,23.5
638700,22.0
638800,26.5
638900,22.5
639000,24.5
639100,21.0
639200,21.5
639300,23.5
639400,23.5
639500,21.0
639600,18.5
639700,19.5
639800,18.5
639900,22.0
640000,22.0
640100,22.0
640200,22.5
640300,21.0
640400,24.0
640500,25.5
640600,31.5
640700,23.5
640800,21.5
640900,22.5
641000,24.5
641100,26.5
641200,19.5
641300,23.0
641400,19.0
641500,19.5
641600,16.0
641700,15.5
641800,14.0
641900,16.5
642000,19.0
642100,16.0
642200,17.5
642300,17.5
642400,17.0
642500,18.0
642600,15.5
642700,13.5
642800,13.5
642900,13.0
643000,9.0
643100,11.0
643200,7.0
643300,7.5
643400,10.0
643500,11.0
643600,9.5
643700,13.5
643800,16.5
643900,12.5
644000,18.5
644100,16.0
644200,11.5
644300,11.0
644400,13.0
644500,10.5
644600,5.5
644700,3.0
644800,2.0
644900,1.5
645000,3.5
645100,2.5
645200,3.5
645300,5.0
645400,4.5
645500,6.0
645600,6.0
645700,6.5
645800,6.5
645900,4.0
646000,3.5
646100,4.0
646200,3.5
646300,7.0
646400,8.0
646500,6.0
646600,7.0
646700,1.5
646800,4.5
646900,6.5
647000,5.5
647100,5.0
647200,1.0
647300,-2.5
647400,-8.0
647500,-8.5
647600,-7.0
647700,-2.5
647800,-1.5
647900,-2.5
648000,-3.5
648100,-4.0
648200,-1.0
648300,-5.5
648400,-3.0
648500,-0.5
648600,-5.5
648700,-6.0
648800,-5.0
648900,2.0
649000,2.0
649100,-1.5
649200,0.5
649300,0.5
649400,-2.5
649500,-0.5
649600,-1.0
649700,-3.5
649800,-2.5
649900,-5.0
650000,-2.5
650100,-4.5
650200,-11.0
650300,-10.0
650400,-10.5
650500,-11.5
650600,-12.0
650700,-12.5
650800,-16.5
650900,-14.5
651000,-16.5
651100,-17.0
651200,-13.5
651300,-14.5
651400,-16.5
651500,-15.0
651600,-12.5
651700,-11.0
651800,-12.5
651900,-10.0
652000,-8.0
652100,-6.5
652200,-7.5
652300,-10.5
652400,-6.5
652500,-5.0
652600,-4.5
652700,-5.0
652800,-5.5
652900,-5.0
653000,-5.0
653100,-2.0
653200,1.5
653300,-0.5
653400,-1.0
653500,1.0
653600,2.0
653700,2.0
653800,-2.0
653900,2.0
654000,1.0
654100,1.0
654200,2.0
654300,4.0
654400,2.5
654500,5.5
654600,7.0
654700,10.0
654800,9.0
654900,5.5
655000,7.5
655100,11.0
655200,11.5
655300,14.5
655400,12.5
655500,12.5
655600,12.5
655700,14.0
655800,12.0
655900,10.5
656000,9.5
656100,10.5
656200,12.5
656300,10.5
656400,14.0
656500,13.5
656600,15.5
656700,17.0
656800,19.0
656900,21.0
657000,19.0
657100,21.0
657200,20.0
657300,18.0
657400,18.5
657500,19.5
657600,22.0
657700,21.0
657800,24.0
657900,25.0
658000,23.5
658100,28.5
658200,25.5
658300,30.0
658400,28.0
658500,26.0
658600,27.0
658700,32.5
658800,31.5
658900,33.0
659000,30.5
659100,27.0
659200,30.5
659300,30.5
659400,28.5
659500,31.5
659600,31.0
659700,31.5
659800,28.0
659900,34.5
660000,34.5
660100,33.5
660200,34.5
660300,31.5
660400,32.0
660500,37.5
660600,36.5
660700,29.0
660800,31.0
660900,29.0
661000,27.5
661100,26.0
661200,26.5
661300,27.0
661400,24.0
661500,21.0
661600,23.0
661700,22.5
661800,22.5
661900,23.0
662000,22.0
662100,22.0
662200,20.0
662300,20.0
662400,18.5
662500,22.5
662600,22.5
662700,19.5
662800,23.5
662900,31.0
663000,32.0
663100,25.5
663200,26.0
663300,25.0
663400,24.0
663500,27.5
663600,27.5
663700,26.0
663800,26.5
663900,26.5
664000,28.0
664100,30.0
664200,31.0
664300,31.5
664400,29.5
664500,27.0
664600,27.5
664700,28.5
664800,29.5
664900,29.0
665000,31.0
665100,29.5
665200,31.5
665300,31.5
665400,30.0
665500,33.5
665600,33.5
665700,33.5
665800,32.5
665900,34.5
666000,33.5
666100,34.0
666200,29.5
666300,30.5
666400,26.5
666500,26.5
666600,27.5
666700,30.0
666800,32.5
